ID;Shortlist;NAZEV;NAZEV CELY;MISTO;ADRESA;STAT;STATUS;ROK;WWW;FB;LOGO;POZNAMKA;PIVO;FOTO;GPS;Y;X;VISITED;KRAJ;OKRES;ORP;OBEC
916;Hospoda (Pub);Psí kusy;Psí kusy;Ostrava;Poštovní 155/14, Ostrava - Moravská Ostrava a Přívoz;Czechia;pivovarská hospoda (pub from craftbrewery);;http://psikusy.pub;https://www.facebook.com/Psikusypub;https://goo.gl/4Unx43;;HoppyDog;;N 49°50.23338', E 18°17.39722';49.8372231;18.2899536;NO;Moravskoslezský kraj;Ostrava-město;Ostrava;Ostrava
917;Hospoda (Pub);Hasičárna;Hasičárna;Ostrava - Poruba;Heyrovského 1725/7, Ostrava-Poruba;Czechia;pivovarská hospoda (pub from craftbrewery);;http://restauracehasicarna.cz;https://www.facebook.com/Restaurace-Hasi%C4%8D%C3%A1rna-Firehouse-PUB-185032112081303;https://goo.gl/pbDx2t;;Hasič, Bernard;;N 49°50.50330', E 18°10.70745';49.8417217;18.1784575;NO;Moravskoslezský kraj;Ostrava-město;Ostrava;Ostrava
918;Hospoda (Pub);Pivní bar Dědkův mlýn;Pivní bar Dědkův mlýn;Praha 6 - Střešovice;Bělohorská 158/14, Praha 6 - Střešovice;Czechia;pivovarská hospoda (pub from craftbrewery);;;;https://goo.gl/qPKiSF;;Dědkův mlýn;;N 50°5.15225', E 14°22.96872';50.0858708;14.3828119;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
922;Hospoda (Pub);O.skar;O.skar;Jablonec nad Nisou;Slunečná 781/8, Jablonec nad Nisou;Czechia;pivovarská hospoda (pub from craftbrewery);;;https://www.facebook.com/minipivovaroskar;https://goo.gl/evSDMa;Pivo z létajícího pivovaru;O.skar;;N 50°43.50048', E 15°10.86377';50.7250081;15.1810628;YES;Liberecký kraj;Jablonec nad Nisou;Jablonec nad Nisou;Jablonec nad Nisou
926;Hospoda (Pub);Portáš;Pivnice Portáš;Ostrava - Poruba;Ľudovíta Štúra 6078/1, Ostrava - Poruba;Czechia;pivovarská hospoda (pub from craftbrewery);;;https://www.facebook.com/Pivnice-Portáš-1717432445006848;https://goo.gl/Aj5Dcd;;Zašová;https://flic.kr/s/aHsmcpuxvy;N 49°49.54975', E 18°10.93920';49.8258292;18.18232;YES;Moravskoslezský kraj;Ostrava-město;Ostrava;Ostrava
927;Hospoda (Pub);U bazénu;U bazénu;Praha - Chodov;Mírového hnutí 2137/7, Praha 11 - Chodov;Czechia;multipípa (multitap);;http://www.pivniceubazenu.cz;https://www.facebook.com/pivniceubazenu;https://goo.gl/6XooJB;;various;;N 50°2.39818', E 14°30.35715';50.0399697;14.5059525;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
929;Hospoda (Pub);Pod Sakem;Pod Sakem;Choceň;U Koupaliště 1734, Choceň;Czechia;multipípa (multitap);;;https://www.facebook.com/Pod-Sakem-186759938565706;https://goo.gl/bxzHNR;;various;;N 50°0.02762', E 16°12.53442';50.0004603;16.2089069;NO;Pardubický kraj;Ústí nad Orlicí;Vysoké Mýto;Choceň
930;Hospoda (Pub);Prajzko;Penzion Prajzko - Klub malých pivovarů Hronov;Hronov;Husova 223, Hronov;Czechia;multipípa (multitap);;http://www.prajzko.cz;https://www.facebook.com/Penzion-Prajzko-Klub-mal%C3%BDch-pivovar%C5%AF-Hronov-1845334025704052;https://goo.gl/F9StcR;;various;;N 50°28.54772', E 16°10.86215';50.4757953;16.1810358;NO;Královéhradecký kraj;Náchod;Náchod;Hronov
931;Hospoda (Pub);Ve Dvoře;Ve Dvoře;Vojkovice;Vojkovice 49, Vojkovice;Czechia;pivovarská hospoda (pub from craftbrewery);;http://www.konickuv-dvur.cz;https://www.facebook.com/konickuvdvur;https://goo.gl/26ACFu;;Koníček;;N 49°40.79888', E 18°27.86365';49.6799814;18.4643942;NO;Moravskoslezský kraj;Frýdek-Místek;Frýdek-Místek;Vojkovice
932;Hospoda (Pub);Veranda u zajíce;Veranda u zajíce;Praha - Žižkov;Lukášova 188/6, Praha 3 - Žižkov;Czechia;pivovarská hospoda (pub from craftbrewery);;;;https://goo.gl/cp5v7f;;Kynšperský zajíc;;N 50°5.25357', E 14°27.41625';50.0875594;14.4569375;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
933;Hospoda (Pub);Portáš;Pivnice Portáš;Ostrava - Mariánské Hory;28. října 561/236, Ostrava - Mariánské Hory a Hulváky;Czechia;pivovarská hospoda (pub from craftbrewery);;;;https://goo.gl/Aj5Dcd;;Zašová;;N 49°49.65420', E 18°15.13890';49.82757;18.252315;NO;Moravskoslezský kraj;Ostrava-město;Ostrava;Ostrava
934;Hospoda (Pub);Domino;Domino;Chomutov;akademika Heyrovského 4844, Chomutov;Czechia;multipípa (multitap);;;https://www.facebook.com/Domino-Bar-286834001441459;https://goo.gl/YLzNT6;;various;;N 50°28.18275', E 13°23.91807';50.4697125;13.3986344;NO;Ústecký kraj;Chomutov;Chomutov;Chomutov
935;Hospoda (Pub);Pivní restaurace;Pivní restaurace;Kadaň;Mírové náměstí 185, Kadaň;Czechia;multipípa (multitap);;https://www.pivnirestaurace.cz;https://www.facebook.com/PivniRestaurace;https://goo.gl/zcx3Lj;;various;;N 50°22.57737', E 13°16.21690';50.3762894;13.2702817;NO;Ústecký kraj;Chomutov;Kadaň;Kadaň
936;Hospoda (Pub);Pivárium;Pivárium;Nové Strašecí;Palackého 31/17, Nové Strašecí;Czechia;multipípa (multitap);;http://www.pivarium.cz;https://www.facebook.com/pivarium.pivoteka.ns;https://goo.gl/H6SStp;Pivotéka s čepovanými pivy;various;;N 50°9.10812', E 13°54.03057';50.1518019;13.9005094;NO;Středočeský kraj;Rakovník;Rakovník;Nové Strašecí
937;Hospoda (Pub);U Kavalírů;U Kavalírů;Kněžmost - Suhrovice;Suhrovice 38, Kněžmost - Suhrovice;Czechia;multipípa (multitap);;;https://www.facebook.com/pohostinstviukavaliru;https://goo.gl/6zCtwU;;various;;N 50°29.44243', E 15°3.49072';50.4907072;15.0581786;NO;Středočeský kraj;Mladá Boleslav;Mnichovo Hradiště;Kněžmost
938;Hospoda (Pub);Once upon a beer;Once upon a beer;Praha - Vinohrady;Budečská 1010/18, Praha 2 - Vinohrady;Czechia;multipípa (multitap);;;https://www.facebook.com/ouabeer;https://goo.gl/BApJGX;;various;;N 50°4.48467', E 14°26.53045';50.0747444;14.4421742;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
939;Hospoda (Pub);Stáčírna Vítka I. z Prčice;Stáčírna Vítka I. z Prčice;Praha - Chodov;Ke stáčírně 1082/44, Praha 11 - Chodov;Czechia;pivovarská hospoda (pub from craftbrewery);;;https://www.facebook.com/stacirna;https://goo.gl/TE8Tbj;;Vítek z Prčice;;N 50°2.35862', E 14°30.62797';50.0393103;14.5104661;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
942;Hospoda (Pub);Dostavník;Dostavník;Ostrava - Výškovice;Šeříková 763/13, Ostrava-Jih - Výškovice;Czechia;multipípa (multitap);;;https://www.facebook.com/dostavnik.nafojtstvi.5;https://goo.gl/3YwTmN;;various;;N 49°46.99270', E 18°13.41672';49.7832117;18.2236119;NO;Moravskoslezský kraj;Ostrava-město;Ostrava;Ostrava
943;Hospoda (Pub);Egypt;Egypt;Česká Lípa;Zámecká 73/6, Česká Lípa;Czechia;pivovarská hospoda (pub from craftbrewery);;;https://www.facebook.com/Bar-Egypt-139292589434166;https://goo.gl/h9CiKJ;Domovský podnik létajícího pivovaru Zrzavá veverka;;;N 50°41.12707', E 14°32.32697';50.6854511;14.5387828;NO;Liberecký kraj;Česká Lípa;Česká Lípa;Česká Lípa
947;Hospoda (Pub);Camp Srbsko;Camp Srbsko;Srbsko;Na Břiči, Srbsko;Czechia;pivovarská hospoda (pub from craftbrewery);;https://www.campsrbsko.cz;;https://goo.gl/2kHNWr;;Srbecký lok;;N 49°56.36100', E 14°7.95250';49.93935;14.1325417;NO;Středočeský kraj;Beroun;Beroun;Srbsko
994;Pivovar (Brewery);Ossegg Praha;Pivovar Cisterciáckého opatství Ossegg Praha;Praha - Vinohrady;Římská 2135/45, Praha 2 - Vinohrady;Czechia;restaurační pivovar (brewpub);2018;http://praha.ossegg.com;https://www.facebook.com/ossegg.praha;https://goo.gl/NT4Bc8;Stejný majitel jako u pivovaru Ossegg (Osek);Balthasar, Laurentius, Philipp, Ruthard;;N 50°4.59892', E 14°26.31728';50.0766486;14.4386214;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
995;Pivovar (Brewery);Pod Besedou;Pivovar Pod Besedou;Tábor;Žižkovo nám. 5, Tábor;Czechia;restaurační pivovar (brewpub);2018;http://www.restaurace-beseda.cz;https://www.facebook.com/pivovarpodbesedou;https://goo.gl/zpqXFc;Součást Muzea pivovarnictví;;;N 49°24.87680', E 14°39.52792';49.4146133;14.6587986;NO;Jihočeský kraj;Tábor;Tábor;Tábor
996;Hospoda (Pub);Koliba;Starobělská Koliba;Ostrava - Výškovice;Svornosti 737/100, Ostrava-Jih - Výškovice;Czechia;pivovarská hospoda (pub from craftbrewery);;http://starobelskypivovar.cz/starobelska-koliba;https://www.facebook.com/Koliba-B%C4%9Blsk%C3%BD-les-720573991438872;https://goo.gl/45qeVq;;Starobělský;https://flic.kr/s/aHskN6hSk1;N 49°46.85133', E 18°13.94413';49.7808556;18.2324022;YES;Moravskoslezský kraj;Ostrava-město;Ostrava;Ostrava
997;Hospoda (Pub);Jiná Sféra;Bar Jiná Sféra;Ostrava - Zábřeh;Výškovická 2635/118c, Ostrava-Jih - Zábřeh;Czechia;uzavřeno (closed);;;https://www.facebook.com/Bar-Jin%C3%A1-Sf%C3%A9ra-247078879392457;https://goo.gl/vf8QAs;;various;;N 49°47.37187', E 18°13.59842';49.7895311;18.2266403;YES;Moravskoslezský kraj;Ostrava-město;Ostrava;Ostrava
1000;Pivovar (Brewery);Kamenice;Pivovar Kamenice;Kamenice;Kamenice 299, Kamenice;Czechia;minipivovar s výčepem (craftbrewery with a bar);2018;;https://www.facebook.com/kamenickepivo;https://goo.gl/m8V4kR;Stejný majitel jako u Radničního pivovaru (Jihlava);Kamenické;;N 49°22.07187', E 15°46.70992';49.3678644;15.7784986;NO;Kraj Vysočina;Jihlava;Jihlava;Kamenice
1006;Pivovar (Brewery);Hulvát;Pivovar Hulvát;Truskovice;Truskovice 32, Truskovice;Czechia;minipivovar s výčepem (craftbrewery with a bar);2018;http://www.pivovarhulvat.cz;https://www.facebook.com/pivovarhulvattruskovice;https://goo.gl/ndyQpW;;Hulvát;;N 49°6.15317', E 14°9.66040';49.1025528;14.1610067;NO;Jihočeský kraj;Strakonice;Vodňany;Truskovice
1007;Hospoda (Pub);Františkovy lázně;Františkovy lázně;Řevnice;28. října 301, Řevnice;Czechia;multipípa (multitap);;;https://www.facebook.com/Franti%C5%A1kovy-l%C3%A1zn%C4%9B-206878463263922;https://goo.gl/kahzYz;;various;;N 49°54.96770', E 14°14.37300';49.9161283;14.23955;NO;Středočeský kraj;Praha-západ;Černošice;Řevnice
1009;Pivovar (Brewery);Pioneer;Řemeslný pivovar Pioneer;Žatec;nám. Prokopa Velkého 303, Žatec;Czechia;minipivovar (craftbrewery);2018;;https://www.facebook.com/pioneerbeer;https://goo.gl/tX2qNm;;Rezident;;N 50°19.47243', E 13°32.73790';50.3245406;13.5456317;NO;Ústecký kraj;Louny;Žatec;Žatec
1016;Hospoda (Pub);Jadrošova krčma;Jadrošova krčma;Olomouc - Neředín;U kovárny 879/28a, Olomouc - Neředín;Czechia;pivovarská hospoda (pub from craftbrewery);;http://jadrosovakrcma.cz;https://www.facebook.com/jadrosovakrcma.cz;https://goo.gl/xPVpt7;;Jadrníček;;N 49°35.60760', E 17°13.65630';49.59346;17.227605;NO;Olomoucký kraj;Olomouc;Olomouc;Olomouc
1017;Pivovar (Brewery);Volf;Řemeslný pivovar Volf;Široký důl;Široký Důl 62, Široký Důl;Czechia;minipivovar (craftbrewery);2018;;https://www.facebook.com/pivovarsirokydul;https://goo.gl/Du3VUL;;Volf;;N 49°44.77190', E 16°13.27948';49.7461983;16.2213247;NO;Pardubický kraj;Svitavy;Polička;Široký Důl
1018;Hospoda (Pub);U Rypáka;Hostinec u Rypáka;Vrátkov;Vrátkov 36, Vrátkov;Czechia;multipípa (multitap);;;https://www.facebook.com/Hostinec-u-Ryp%C3%A1ka-1850494435007648;https://goo.gl/K9tEXQ;;;;N 50°2.81265', E 14°50.07658';50.0468775;14.8346097;NO;Středočeský kraj;Kolín;Český Brod;Vrátkov
1019;Hospoda (Pub);U Velkého raka;Pivnice U Velkého raka;Luká;Luká 22, Luká;Czechia;pivovarská hospoda (pub from craftbrewery);;;;https://goo.gl/isQTCA;;Velkorakovský;;N 49°38.86577', E 16°56.81828';49.6477628;16.9469714;NO;Olomoucký kraj;Olomouc;Litovel;Luká
1020;Hospoda (Pub);Baron;Restaurace Baron;Karviná - Fryštát;Pivovarská 17/13, Karviná - Fryštát;Czechia;pivovarská hospoda (pub from craftbrewery);;http://www.baron-karvina.cz;;https://goo.gl/bnv4aC;;MKP;https://flic.kr/s/aHskJMAEE2;N 49°51.26768', E 18°32.41805';49.8544614;18.5403008;YES;Moravskoslezský kraj;Karviná;Karviná;Karviná
1021;Hospoda (Pub);Jazz Club;Jazz Club;Havířov - Podlesí;Dlouhá třída 1593/46, Havířov - Podlesí;Czechia;multipípa (multitap);;;https://www.facebook.com/jazzclubhavirov;https://goo.gl/KfHhYn;;Albrechtický, various;;N 49°46.49918', E 18°27.09835';49.7749864;18.4516392;NO;Moravskoslezský kraj;Karviná;Havířov;Havířov
1022;Hospoda (Pub);Turnovská pivnice;Turnovská pivnice;Turnov;Hluboká 146, Turnov;Czechia;pivovarská hospoda (pub from craftbrewery);;;https://www.facebook.com/turnovska.pivnice;https://goo.gl/LG1z43;;Turnovská;;N 50°35.20185', E 15°9.31960';50.5866975;15.1553267;YES;Liberecký kraj;Semily;Turnov;Turnov
1023;Hospoda (Pub);Pivotechna;Pivotechna;Ostrava - Poruba;Opavská 768/99, Ostrava - Poruba;Czechia;multipípa (multitap);;http://www.pivotechna.cz;https://www.facebook.com/Pivotechna;https://goo.gl/VQm1gB;Pivotéka pivovarů HoppyDog, Pivovarský dům a Beerokracie s čepovanými pivy;various;https://flic.kr/s/aHsmvG1Zik;N 49°50.06372', E 18°10.02318';49.8343953;18.1670531;YES;Moravskoslezský kraj;Ostrava-město;Ostrava;Ostrava
1024;Pivovar (Brewery);Beránek;Pivovar Beránek;Stěžery;Zámecká, Stěžery;Czechia;restaurační pivovar (brewpub);2018;http://www.pivovarberanek.cz;https://www.facebook.com/PivoBeranek;https://goo.gl/rEx7RF;;Beránek, Beran, Černá ovce;;N 50°12.86417', E 15°44.88122';50.2144028;15.7480203;YES;Královéhradecký kraj;Hradec Králové;Hradec Králové;Stěžery
1025;Pivovar (Brewery);Turnov;Měšťanský pivovar Turnov;Turnov;Na Lukách 669, Turnov;Czechia;minipivovar (craftbrewery);2018;;;https://goo.gl/LG1z43;;Turnovská;;N 50°35.52902', E 15°9.42537';50.5921503;15.1570894;NO;Liberecký kraj;Semily;Turnov;Turnov
1026;Pivovar (Brewery);Garp;Pivovar Garp;Bakov nad Jizerou;Brigádnická 734, Bakov nad Jizerou;Czechia;minipivovar (craftbrewery);2018;http://pivogarp.cz;https://www.facebook.com/pivogarp;https://goo.gl/k1j4oa;;;;N 50°28.17107', E 14°56.57133';50.4695178;14.9428556;YES;Středočeský kraj;Mladá Boleslav;Mladá Boleslav;Bakov nad Jizerou
1027;Pivovar (Brewery);Rudohor;Pivovar Rudohor;Ostrov - Dolní Žďár;Dolní Žďár 1, Ostrov;Czechia;minipivovar (craftbrewery);2018;https://www.rudohor.cz;https://www.facebook.com/pivovarrudohor;https://goo.gl/1wf2wL;;Dollar, Dukát, Tolar;;N 50°19.29427', E 12°56.75977';50.3215711;12.9459961;NO;Karlovarský kraj;Karlovy Vary;Ostrov;Ostrov
1028;Pivovar (Brewery);Chors;Pivovar Chors;Černotín;Černotín 45, Černotín;Czechia;minipivovar (craftbrewery);2018;;;;;;;N 49°31.85242', E 17°46.37355';49.5308736;17.7728925;NO;Olomoucký kraj;Přerov;Hranice;Černotín
1029;Pivovar (Brewery);Na Vývoji;Pivovar Na Vývoji;Vlašim;Havlíčkova 1135, Vlašim;Czechia;restaurační pivovar (brewpub);2018;https://www.navyvoji.cz;https://www.facebook.com/NaVyvoji;https://goo.gl/ejeptf;;;;N 49°42.06107', E 14°54.10072';49.7010178;14.9016786;NO;Středočeský kraj;Benešov;Vlašim;Vlašim
1039;Pivovar (Brewery);U Tomana;Beerhouse U Tomana;Brno;náměstí Svobody 93/22, Brno-střed - Brno-město;Czechia;restaurační pivovar (brewpub);2018;https://www.utomana.cz;https://www.facebook.com/zazijbrno;https://goo.gl/KiisXN;;Tomanův;;N 49°11.71205', E 16°36.42670';49.1952008;16.6071117;NO;Jihomoravský kraj;Brno-město;Brno;Brno
1040;Pivovar (Brewery);Šenov;Pivovar Šenov;Šenov;Obecní 6, Šenov;Czechia;minipivovar (craftbrewery);2018;http://www.pivovar-senov.cz;;https://goo.gl/rr7AhE;Pivovar a nabídka potřeb pro homebrewing;;;N 49°47.03318', E 18°22.43745';49.7838864;18.3739575;YES;Moravskoslezský kraj;Ostrava-město;Ostrava;Šenov
1041;Pivovar (Brewery);Žíznivý dromedár;Pivovar Žíznivý dromedár;Ostrava - Hrabůvka;Alberta Kučery 1274/14, Ostrava-Jih - Hrabůvka;Czechia;minipivovar s výčepem (craftbrewery with a bar);2018;http://www.ziznivydromedar.cz;https://www.facebook.com/Žíznivý-dromedár-486524595165489;https://goo.gl/FRNLaU;;Žíznivý dromedár;https://flic.kr/s/aHsmu8N6vH;N 49°46.79410', E 18°15.42572';49.7799017;18.2570953;YES;Moravskoslezský kraj;Ostrava-město;Ostrava;Ostrava
1045;Pivovar (Brewery);Zlatá kráva;Pivovar Zlatá kráva;Nepomuk;náměstí Augustina Němejce 416, Nepomuk;Czechia;minipivovar s výčepem (craftbrewery with a bar);2018;http://zlatakrava.cz;https://www.facebook.com/zlatakravapivovar;https://goo.gl/FpzqyK;;Zlatá kráva, Černá kráva, FarmAPA, TraktorIPA;;N 49°29.23062', E 13°34.92898';49.4871769;13.5821497;NO;Plzeňský kraj;Plzeň-jih;Nepomuk;Nepomuk
1046;Hospoda (Pub);U Viléma;Bar U Viléma;Plzeň - Slovany;Úslavská 657/27, Plzeň - Slovany;Czechia;pivovarská hospoda (pub from craftbrewery);;;https://www.facebook.com/Bar-u-Vil%C3%A9ma-236267310117587;https://goo.gl/SLDJbS;;Vilém;;N 49°44.49175', E 13°23.52712';49.7415292;13.3921186;NO;Plzeňský kraj;Plzeň-město;Plzeň;Plzeň
1047;Hospoda (Pub);Betlém;Restaurant Dalešického pivovaru Betlém;Brno - Černá Pole;Krkoškova 502/27, Brno-sever - Černá Pole;Czechia;pivovarská hospoda (pub from craftbrewery);;https://betlem-restaurant.cz;https://www.facebook.com/restaurantbetlem;https://goo.gl/7DF9WP;;Dalešice;;N 49°13.00675', E 16°37.46388';49.2167792;16.6243981;NO;Jihomoravský kraj;Brno-město;Brno;Brno
1048;Hospoda (Pub);U Baumannů;Restaurant Dalešického pivovaru U Baumannů;Česká;Česká 27, Česká;Czechia;pivovarská hospoda (pub from craftbrewery);;https://ubaumannu.cz;https://www.facebook.com/restaurantubaumannu;https://goo.gl/7DF9WP;;Dalešice;;N 49°16.97862', E 16°33.85892';49.2829769;16.5643153;NO;Jihomoravský kraj;Brno-venkov;Kuřim;Česká
1049;Pivovar (Brewery);Rojc;Řemeslný pivovar Rojc;Rozdrojovice;Na Rovinách 341, Rozdrojovice;Czechia;minipivovar (craftbrewery);2018;http://rojc.cz;https://www.facebook.com/Rojc-1093834074102010;https://goo.gl/SJWEoe;;Garrigue, Manuka;;N 49°15.37933', E 16°30.80100';49.2563222;16.51335;NO;Jihomoravský kraj;Brno-venkov;Kuřim;Rozdrojovice
1050;Pivovar (Brewery);Parovar;Rodinný pivovárek Parovar;Rudná;Na Výsluní 1026/68, Rudná;Czechia;minipivovar (craftbrewery);2018;;;https://goo.gl/VBaiQT;;Boomerang, Jokr;;N 50°1.57488', E 14°13.18055';50.0262481;14.2196758;NO;Středočeský kraj;Praha-západ;Černošice;Rudná
1052;Pivovar (Brewery);Karlín;Praha - Karlín;Praha - Karlín;Pernerova 691/42, Praha 8 - Karlín;Czechia;restaurační pivovar (brewpub);2018;http://www.pivokarlin.cz;https://www.facebook.com/pivokarlin;https://goo.gl/rZtGqo;Stejný majitel jako majitel Počernického pivovaru;Karlín;;N 50°5.51618', E 14°27.45650';50.0919364;14.4576083;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
1053;Pivovar (Brewery);Dva kohouti;Praha - Karlín;Praha - Karlín;Sokolovská 81/55, Praha 8 - Karlín;Czechia;minipivovar s výčepem (craftbrewery with a bar);2018;https://www.dvakohouti.cz;https://www.facebook.com/dva.kohouti;https://goo.gl/pwTdsp;Pivo čepované samospádem;Lager;;N 50°5.60745', E 14°26.81147';50.0934575;14.4468578;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
1054;Pivovar (Brewery);Křížek;Pivovar Křížek;Tábor;Sedláčkova 1834/30, Tábor;Czechia;minipivovar (craftbrewery);2018;http://pivovarkrizek.cz;https://www.facebook.com/pivovarkrizek;https://goo.gl/AjDeyv;;Křížek;;N 49°24.82970', E 14°40.95388';49.4138283;14.6825647;NO;Jihočeský kraj;Tábor;Tábor;Tábor
1056;Pivovar (Brewery);Březácký Sup;Březácký minipivovar Sup;Březí;Hlavní 49, Březí;Czechia;minipivovar (craftbrewery);2018;;https://www.facebook.com/brezackysup;https://goo.gl/hgtfHG;;;;N 48°48.95252', E 16°33.50825';48.8158753;16.5584708;NO;Jihomoravský kraj;Břeclav;Mikulov;Březí
1059;Hospoda (Pub);Beer's No.1;Beer's No.1;Ostrava;Škroupova 536/6, Ostrava - Moravská Ostrava a Přívoz;Czechia;multipípa (multitap);2018;https://www.beers.town;https://www.facebook.com/BeersNo.1;https://goo.gl/r7wzWv;"100 piv v nabídce, z toho 25 čepovaných; provozovatelem je Starobělský pivovar";various;https://flic.kr/s/aHsmvpto6F;N 49°50.18345', E 18°17.12370';49.8363908;18.285395;YES;Moravskoslezský;Ostrava-město;Ostrava;Ostrava
1060;Pivovar (Brewery);Studánky;Pivovar Studánky;Vyšší Brod - Studánky;Studánky 63, Vyšší Brod - Studánky;Czechia;restaurační pivovar (brewpub);2018;;https://www.facebook.com/Pivovar-Stud%C3%A1nky-a-Restaurace-Pivovar-Stud%C3%A1nky-499694920506159;https://goo.gl/o1Rbvq;;Jiřina, Špáca;;N 48°35.34503', E 14°19.56327';48.5890839;14.3260544;NO;Jihočeský kraj;Český Krumlov;Český Krumlov;Vyšší Brod
1062;Hospoda (Pub);Beers 'n' More;Pivotéka Beers 'n' More;Praha - Vinohrady;Varšavská 1042/24, Praha 2 - Vinohrady;Czechia;multipípa (multitap);;https://www.beersandbikes.cz;https://www.facebook.com/pivoteka.beersnmore;https://goo.gl/UrPiQU;Pivotéka s rotujícími pípami. V plánu je vlastní pivovar. Ten je již zakoupen, ale zatím zakonzervován.;various;;N 50°4.35395', E 14°26.37345';50.0725658;14.4395575;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
